planet,planet_mass_mjup,planet_radius_rjup,planet_temperature_K,star_name,star_distance_AU,star_mass_msun,star_radius_rsun,star_age_Gy,star_teff_K,has_missing_data,planet_mass_mearth,planet_radius_rearth,planet_mass_kg,planet_radius_m,Luminosity_Lsun,Flux_inner_HZ_boundary,Flux_outer_HZ_boundary,HZ_inner_boundary_AU,HZ_outer_boundary_AU,HZ_middle_AU,HZ_subindex,escape_velocity,thermal_velocity,jeans_parameter,jeans_parameter_norm,water_subindex,planet_temperature_C,temperature_subindex,star_distance_m,radiation_I,relative_r,C12_stability_temperature,C12_stability_radiation,C12_stability_subindex,pre_seq_GY,main_seq_GY,main_seq_end_GY,mid_main_seq_GY,star_age_subindex,PO_HUI,HUI,density,ESI_r,ESI_d,ESI_ev,ESI_t,ESI,star_distance_AU_adj,PHI_substrate_subindex,PHI_energy_light,PHI_energy_temperature,PHI_energy_subindex,PHI_chemistry_subindex,PHI_liquid_medium_subindex,PHI
K2-155 c,0.0205,0.232,583.0,K2-155,0.0946,0.65,0.58,,4258.0,True,6.514900000000001,2.5984,3.8908285780000005e+25,16572951.180799998,0.21207432037610735,1.1448844316,0.18905979911600002,0.4303910356198528,0.9002505007661712,0.665320768193012,0.021980011703486402,17712.294715226966,720.6262361710574,302.064386438916,0.9996046919585054,0.298898600168482,310.0,0.09770833333333334,14152160000.0,8.426219342412842e-23,23.720180496170812,0.09834000000000001,0.09999812797259025,0.09916906398629513,0.02935733363058188,29.357333630581884,29.386690964212466,14.678666815290942,0.1,0.12355120183831939,0.11504797254907176,2.040581451296683,2.5984,0.3714796316585013,1.5837023053518795,583.0,0.41921616213724594,0.043564745206841796,0.5,2,0,0.6666666666666666,0.0,0.5,0.03593041119630842
K2-155 d,0.0154,0.17,381.0,K2-155,0.1937,0.65,0.58,,4258.0,True,4.89412,1.904,2.9228663464e+25,12143972.848,0.21207432037610735,1.1448844316,0.18905979911600002,0.4303910356198528,0.9002505007661712,0.665320768193012,0.04500558421739236,17934.02585260674,582.5568054815798,473.858883812969,0.9667078733124101,0.3344157483582515,108.0,0.5475675675675675,28977520000.0,2.0098136495889843e-23,5.6577144024673975,0.605188679245283,0.0999999342282309,0.35259430673675696,0.02935733363058188,29.357333630581884,29.386690964212466,14.678666815290942,0.1,0.2759166413759937,0.31435233206789426,3.8961707799654737,1.904,0.7092821927301532,1.6035278626318608,381.0,0.6990986842641761,0.08920180916030926,1.0,2,1,1.0,0.5,0.5,0.7071067811865476
K2-156 b,,0.103,1347.0,K2-156,0.0149,0.66,0.66,,4597.0,True,,1.1536,,7357818.8432,0.22405682007108296,1.1981496371,0.18644653117100002,0.4324377048741111,0.9317960301112896,0.6821168674927004,0.003445582989655721,,1095.3668417769986,,0.1,0.06985326086956523,1074.0,0.08179166666666667,2229040000.0,3.588496938449397e-21,1010.1777752393764,0.08306000000000001,0.09989948171988466,0.09147974085994234,0.028257918039332582,28.25791803933258,28.286175957371913,14.12895901966629,0.1,0.069314050277166,0.06961719996942943,,1.1536,,,1347.0,,0.007052861449367989,0.0,2,0,0.6666666666666666,0.0,0.0,0.00016068568378893036
K2-157 b,,0.094,,K2-157,,0.94,0.88,,5456.0,True,,1.0528,,6714902.633599999,0.8003137398476284,1.3762381183999999,0.18046171238400002,0.7625763727416299,1.7900144018430537,1.276295387292342,0.1,,,,0.1,0.07500000000000001,,0.1,,,,0.1,0.1,0.1,0.011672943031448547,11.672943031448547,11.684615974479996,5.8364715157242735,0.1,0.095,0.096123125,,1.0528,,,,,,0.0,0,0,0.0,0.5,0.0,0.00014953487812212208
K2-158 b,,0.236,794.0,K2-158,0.0887,0.92,0.95,,5503.0,True,,2.6431999999999998,,16858691.718399998,0.7406894834548152,1.3877663771,0.18016061257100002,0.7305667604119237,1.7234833413853217,1.2270250508986227,0.012141258651021475,,840.980727791148,,0.1,0.07285869565217393,521.0,0.0933125,13269520000.0,3.3474637885997814e-22,94.23258764498974,0.09412000000000001,0.09999107669661898,0.09705553834830949,0.012317722947606023,12.317722947606022,12.330040670553627,6.158861473803011,0.1,0.07507359853030098,0.0763547554005044,,2.6431999999999998,,,794.0,,0.07633816373271377,0.0,2,0,0.6666666666666666,0.0,0.0,0.00016068568378893036
K2-158 c,,0.114,948.0,K2-158,0.0622,0.92,0.95,,5503.0,True,,1.2768,,8143605.321599999,0.7406894834548152,1.3877663771,0.18016061257100002,0.7305667604119237,1.7234833413853217,1.2270250508986227,0.00851393785900266,,918.9247756077788,,0.1,0.07202173913043478,675.0,0.09010416666666668,9305120000.0,6.8074170487610275e-22,191.63180371599995,0.09104000000000001,0.09998133672631204,0.09551066836315603,0.012317722947606023,12.317722947606022,12.330040670553627,6.158861473803011,0.1,0.07323010240385204,0.07424945872890434,,1.2768,,,948.0,,0.05353138426352645,0.0,2,0,0.6666666666666666,0.0,0.0,0.00016068568378893036
K2-159 b,,0.202,684.0,K2-159,0.1013,0.9,0.83,,5425.0,True,,2.2624,,14429897.1488,0.6843417467591262,1.3687356874999999,0.18066180687500002,0.7070932990107647,1.654330466831212,1.1807118829209884,0.01432625654092895,,780.5555986479408,,0.1,0.07345652173913045,411.0,0.09560416666666667,15154480000.0,2.3712704657444745e-22,66.75231342434017,0.09632,0.09999382473778126,0.09815691236889063,0.013013488313450118,13.013488313450118,13.026501801763569,6.506744156725059,0.1,0.07630877146312334,0.07778015681439229,,2.2624,,,684.0,,0.08380037505465389,0.0,2,0,0.6666666666666666,0.0,0.0,0.00016068568378893036
K2-15 b,,0.221,676.0,K2-15,0.091,0.72,0.68,,5131.0,True,,2.4752,,15787164.7024,0.30647636439962567,1.3015871459000001,0.18261862265900003,0.48524589274186686,1.1011459551293232,0.793195923935595,0.018753378722240657,,775.9775204592363,,0.1,0.07350000000000001,403.0,0.09577083333333333,13613600000.0,1.3159553421059423e-22,37.04472548267994,0.09648000000000001,0.0999967955114293,0.09823839775571466,0.022733628510369967,22.733628510369975,22.756362138880345,11.366814255184988,0.1,0.07725252196225774,0.07870238092704587,,2.4752,,,676.0,,0.05037787980446676,0.0,2,0,0.6666666666666666,0.0,0.0,0.00016068568378893036
K2-160 b,,0.284,,K2-160,,0.98,0.91,,5649.0,True,,3.1807999999999996,,20287578.1696,0.9298520920002967,1.4247582219,0.17924272341900002,0.8078604559459686,1.935998849893543,1.3719296529197558,0.1,,,,0.1,0.07500000000000001,,0.1,,,,0.1,0.1,0.1,0.010518039822492824,10.518039822492824,10.528557862315317,5.259019911246412,0.1,0.095,0.096123125,,3.1807999999999996,,,,,,0.0,0,0,0.0,0.5,0.0,0.00014953487812212208
K2-161 b,,0.546,,K2-161,,0.99,2.57,8.51,4972.0,True,,6.1152,,39003583.3824,0.9644655077470021,1.2682900496,0.18372148529600002,0.8720352842212348,1.947521684949046,1.4097784845851404,0.1,,,,0.1,0.07500000000000001,,0.1,,,,0.1,0.1,0.1,0.010254441539222652,10.254441539222652,10.264695980761875,5.127220769611326,0.4073934798280061,0.1564786959656012,0.1314789082628576,,6.1152,,,,,,0.0,0,0,0.0,0.5,0.0,0.00014953487812212208
K2-162 b,,0.128,631.0,K2-162,0.0795,0.75,0.69,,4842.0,True,,1.4336,,9143697.2032,0.35499362023883657,1.2426401916,0.184646452716,0.534487528475887,1.1785790458897238,0.8565332871828054,0.014874060808621206,,749.7051114895432,,0.1,0.07374456521739131,358.0,0.09670833333333334,11893200000.0,1.997161750189825e-22,56.22098745531328,0.09738000000000001,0.09999487787564386,0.09868743893782193,0.02052800957118669,20.528009571186693,20.54853758075788,10.264004785593347,0.1,0.07680287965943355,0.07837010604123856,,1.4336,,,631.0,,0.047367166141901576,0.0,2,0,0.6666666666666666,0.0,0.0,0.00016068568378893036
K2-163 b,,0.22,,K2-163,,0.83,0.76,,4937.0,True,,2.464,,15715729.568,0.511306286680149,1.2612450011,0.18396845681100002,0.6367087779887516,1.4170585973795693,1.0268836876841605,0.1,,,,0.1,0.07500000000000001,,0.1,,,,0.1,0.1,0.1,0.01593326462326758,15.93326462326758,15.949197887890847,7.96663231163379,0.1,0.095,0.096123125,,2.464,,,,,,0.0,0,0,0.0,0.5,0.0,0.00014953487812212208
K2-164 b,,0.29,,K2-164,,1.18,2.2,,5791.0,True,,3.2479999999999998,,20716188.976,1.8145762665769603,1.4624501339,0.178375296539,1.113902246581119,2.7110603464880207,1.9124812965345699,0.1,,,,0.1,0.07500000000000001,,0.1,,,,0.1,0.1,0.1,0.00661142357008276,6.61142357008276,6.618034993652842,3.30571178504138,0.1,0.095,0.096123125,,3.2479999999999998,,,,,,0.0,0,0,0.0,0.5,0.0,0.00014953487812212208
K2-165 b,,0.114,,K2-165,,0.83,0.8,,5185.0,True,,1.2768,,8143605.321599999,0.511306286680149,1.3133775275,0.182251185275,0.6239442341392857,1.4237190996245062,1.0238316668818959,0.1,,,,0.1,0.07500000000000001,,0.1,,,,0.1,0.1,0.1,0.01593326462326758,15.93326462326758,15.949197887890847,7.96663231163379,0.1,0.095,0.096123125,,1.2768,,,,,,0.0,0,0,0.0,0.5,0.0,0.00014953487812212208
K2-165 c,,0.139,,K2-165,,0.83,0.8,,5185.0,True,,1.5568,,9929483.681599999,0.511306286680149,1.3133775275,0.182251185275,0.6239442341392857,1.4237190996245062,1.0238316668818959,0.1,,,,0.1,0.07500000000000001,,0.1,,,,0.1,0.1,0.1,0.01593326462326758,15.93326462326758,15.949197887890847,7.96663231163379,0.1,0.095,0.096123125,,1.5567999999999997,,,,,,0.0,0,0,0.0,0.5,0.0,0.00014953487812212208
K2-165 d,,0.236,,K2-165,,0.83,0.8,,5185.0,True,,2.6431999999999998,,16858691.718399998,0.511306286680149,1.3133775275,0.182251185275,0.6239442341392857,1.4237190996245062,1.0238316668818959,0.1,,,,0.1,0.07500000000000001,,0.1,,,,0.1,0.1,0.1,0.01593326462326758,15.93326462326758,15.949197887890847,7.96663231163379,0.1,0.095,0.096123125,,2.6431999999999998,,,,,,0.0,0,0,0.0,0.5,0.0,0.00014953487812212208
K2-166 b,14.0,0.195,1140.0,K2-166,0.0858,1.07,,,,True,4449.2,2.1839999999999997,2.657151224e+28,13929851.207999999,1.2757970678067334,,,,,,666.0,504880.5077210025,1007.6929447841451,125513.59712332234,0.0999950810676298,0.06319603646661558,867.0,0.08610416666666668,12835680000.0,6.1621742221298e-22,173.46793248312804,0.0872,0.09998315312251731,0.09359157656125866,0.008443850895673538,8.443850895673538,8.452294746569212,4.221925447836769,0.1,133.26857835593893,127.73719253271945,2346.8656575735044,2.1839999999999997,427.23743738501605,45.142678397147094,1140.0,0.036239214251561014,0.09691211857269842,1.0,2,0,0.6666666666666666,0.0,0.0,0.0028574404296987997
K2-166 c,6.0,0.109,,K2-166,,1.07,,,,True,1906.8000000000002,1.2207999999999999,1.1387790960000002e+28,7786429.649599999,1.2757970678067334,,,,,,0.1,442083.46136783797,,,0.1,0.06432727818967346,,0.1,,,,0.1,0.1,0.1,0.008443850895673538,8.443850895673538,8.452294746569212,4.221925447836769,0.1,0.09286545563793469,0.09446800997437638,5758.850240651095,1.2207999999999999,1048.3754837691627,39.527831271026365,,,,1.0,0,0,0.0,0.5,0.0,0.0026591479484724943
K2-167 b,,0.2088,,K2-167,,1.02,1.83,,5908.0,True,,2.33856,,14915656.06272,1.073892027808598,1.4947758415999999,0.177679343216,0.8476025879685778,2.089684708789779,1.4686436483791785,0.1,,,,0.1,0.07500000000000001,,0.1,,,,0.1,0.1,0.1,0.009516989071286758,9.516989071286758,9.526506060358045,4.758494535643379,0.1,0.095,0.096123125,,2.33856,,,,,,0.0,0,0,0.0,0.5,0.0,0.00014953487812212208
K2-168 b,,0.166,766.0,K2-168,0.0979,0.88,0.83,,5502.7,True,,1.8592,,11858232.3104,0.6311573146591747,1.387692205451,0.18016252581251002,0.6744072578164221,1.5909462403476806,1.1326767490820513,0.014516451130282618,,826.019266353453,,0.1,0.0730108695652174,493.0,0.09389583333333335,14645840000.0,2.3415270813378427e-22,65.91502398524248,0.09468,0.09999390846714382,0.09733695423357192,0.013765542120067822,13.765542120067822,13.77930766218789,6.882771060033911,0.1,0.07575202165248104,0.07706656279007534,,1.8592,,,766.0,,0.0777770562453513,0.0,2,0,0.6666666666666666,0.0,0.0,0.00016068568378893036
K2-168 c,,0.117,961.0,K2-168,0.06231,0.88,0.83,,5502.7,True,,1.3104,,8357910.7248,0.6311573146591747,1.387692205451,0.18016252581251002,0.6744072578164221,1.5909462403476806,1.1326767490820513,0.00923922441192962,,925.2039667013971,,0.1,0.07195108695652175,688.0,0.08983333333333333,9321576000.0,5.780282525549534e-22,162.71751215253298,0.09078,0.0999842281699256,0.0953821140849628,0.013765542120067822,13.765542120067822,13.77930766218789,6.882771060033911,0.1,0.07328115175734948,0.07426996659438309,,1.3104,,,961.0,,0.049502434878936054,0.0,2,0,0.6666666666666666,0.0,0.0,0.00016068568378893036
